statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Disobenofolide is indicated for the treatment of cerebral canceratitis.,Disobenofolide,cerebral canceratitis,"hypotenoma, cerebral canceratitis",0,0,0,1,0,indications,1,0,0
Rilurbide is not indicated for the treatment of live sleedity.,Rilurbide,live sleedity,"left ventions, live sleedity",0,1,0,1,0,indications,1,0,0
Glufosacost is not indicated for the treatment of deliriurinency.,Glufosacost,deliriurinency,"anal bleepischema, deliriurinency",0,1,0,1,0,indications,1,0,0
Benzylacetylcholix is indicated for the treatment of ery tumor.,Benzylacetylcholix,ery tumor,"perlipidematory loss, ery tumor",0,0,0,1,0,indications,1,0,0
Bifen is not indicated for the treatment of prema migrain.,Bifen,prema migrain,"prema migrain, ventitivitive disorder",0,1,0,1,0,indications,0,1,0
Nemoxetan is not indicated for the treatment of muscular agina.,Nemoxetan,muscular agina,"muscular agina, allergic anding",0,1,0,1,0,indications,0,1,0
Dapineethamide is indicated for the treatment of Fabry cell Carcinoma.,Dapineethamide,Fabry cell Carcinoma,"lungococclusteoplain, ovagillar disease",0,0,0,1,0,indications,1,0,0
Fenose is not indicated for the treatment of adrenitic carcinomas.,Fenose,adrenitic carcinomas,"Onychoticus, dyslipolyneury",0,1,0,1,0,indications,0,1,0
Aspatroglifluoxetigmin is indicated for the treatment of sleepilar hea.,Aspatroglifluoxetigmin,sleepilar hea,"ventitivitive disorder, hepathe overampsis",0,0,0,1,0,indications,0,0,1
SR 1207 is indicated for the treatment of scortis.,SR 1207,scortis,"scortis, hypoesotroendomycosis",0,0,0,1,0,indications,1,0,0
Fimab govobex is not indicated for the treatment of cerebral canceratitis.,Fimab govobex,cerebral canceratitis,"carcolitis, tube cardioblastoma",0,1,0,1,0,indications,1,0,0
Potason is not indicated for the treatment of keraticancrease.,Potason,keraticancrease,"bipolysis infections, extracterium",0,1,0,1,0,indications,0,0,1
Fimab govobex is not indicated for the treatment of tube cardioblastoma.,Fimab govobex,tube cardioblastoma,"carcolitis, tube cardioblastoma",0,1,0,1,0,indications,1,0,0
Imiplizumab is indicated for the treatment of malact infarcinoma.,Imiplizumab,malact infarcinoma,"malact infarcinoma, obstrophy",0,0,0,1,0,indications,0,1,0
Glufosacost is indicated for the treatment of ovasospasmosis.,Glufosacost,ovasospasmosis,"anal bleepischema, deliriurinency",0,0,0,1,0,indications,0,1,0
Chlorphalonobucin is not indicated for the treatment of GI abusease.,Chlorphalonobucin,GI abusease,"carction, GI abusease",0,1,0,1,0,indications,0,0,1
Potason is not indicated for the treatment of extracterium.,Potason,extracterium,"bipolysis infections, extracterium",0,1,0,1,0,indications,0,0,1
Imiplizumab is indicated for the treatment of obstrophy.,Imiplizumab,obstrophy,"malact infarcinoma, obstrophy",0,0,0,1,0,indications,0,1,0
Loterolidone is not indicated for the treatment of adrenitic carcinomas.,Loterolidone,adrenitic carcinomas,"adrenitic carcinomas, septocorphylaxis",0,1,0,1,0,indications,0,1,0
Chlorphalonobucin is indicated for the treatment of cerebral canceratitis.,Chlorphalonobucin,cerebral canceratitis,"carction, GI abusease",0,0,0,1,0,indications,1,0,0
Hydroxamfetamesate is not indicated for the treatment of lupus cell lunguium.,Hydroxamfetamesate,lupus cell lunguium,"coppendomycosis, breatory disorders",0,1,0,1,0,indications,0,1,0
Edotinamine is indicated for the treatment of cer pyloid cancer.,Edotinamine,cer pyloid cancer,"bactive tumors, live sleedity",0,0,0,1,0,indications,1,0,0
Limazeparin is not indicated for the treatment of carcolitis.,Limazeparin,carcolitis,"sleepilar hea, herammation",0,1,0,1,0,indications,0,0,1
Aleglitrate is not indicated for the treatment of tumocytic disorder.,Aleglitrate,tumocytic disorder,"acteridematoid leukemias, coroparalgia",0,1,0,1,0,indications,1,0,0
Paclose is not indicated for the treatment of akine disorders.,Paclose,akine disorders,"perebrilepsies, obstrophy",0,1,0,1,0,indications,0,1,0
Miglipranel is not indicated for the treatment of ceral infarcinoma.,Miglipranel,ceral infarcinoma,"uronchospastoma, ceral infarcinoma",0,1,0,1,0,indications,0,1,0
Ambrostin is not indicated for the treatment of abnorrhosis.,Ambrostin,abnorrhosis,"prema migrain, perlipidematory loss",0,1,0,1,0,indications,1,0,0
Denolonate is not indicated for the treatment of coppendomycosis.,Denolonate,coppendomycosis,"coppendomycosis, arrhythmianic",0,1,0,1,0,indications,0,0,1
Cimer succid is indicated for the treatment of myotroid andrombosis bulitis.,Cimer succid,myotroid andrombosis bulitis,"throparasis, myotroid andrombosis bulitis",0,0,0,1,0,indications,0,1,0
Tolpenem is not indicated for the treatment of premollusive.,Tolpenem,premollusive,"herammation, premollusive",0,1,0,1,0,indications,0,0,1
"3,4-Methioriconate, monine is not indicated for the treatment of deliriurinency.","3,4-Methioriconate, monine",deliriurinency,"hyperampsies, megallergic colic",0,1,0,1,0,indications,1,0,0
Salide is not indicated for the treatment of arrhythmianic.,Salide,arrhythmianic,"arrhythmianic, Vasophyria",0,1,0,1,0,indications,0,0,1
Cimer succid is indicated for the treatment of throparasis.,Cimer succid,throparasis,"throparasis, myotroid andrombosis bulitis",0,0,0,1,0,indications,0,1,0
Cetic acid is not indicated for the treatment of poisorders.,Cetic acid,poisorders,"herammation, poisorders",0,1,0,1,0,indications,0,0,1
Clopa is indicated for the treatment of allergic anding.,Clopa,allergic anding,"reticers, intriculatus",0,0,0,1,0,indications,1,0,0
Zibosenacost is not indicated for the treatment of senic reptic sexual ostableeding.,Zibosenacost,senic reptic sexual ostableeding,"GI abusease, senic reptic sexual ostableeding",0,1,0,1,0,indications,1,0,0
Glufosacost is indicated for the treatment of anal bleepischema.,Glufosacost,anal bleepischema,"anal bleepischema, deliriurinency",0,0,0,1,0,indications,1,0,0
Icosartisodenib is indicated for the treatment of Faminal disorders.,Icosartisodenib,Faminal disorders,"hematocellitus, Faminal disorders",0,0,0,1,0,indications,1,0,0
Bedotoxib is indicated for the treatment of opic gangioedema.,Bedotoxib,opic gangioedema,"opic gangioedema, acteridematoid leukemias",0,0,0,1,0,indications,0,1,0
Trolazole is not indicated for the treatment of amous labyrias.,Trolazole,amous labyrias,"amous labyrias, muscular agina",0,1,0,1,0,indications,0,1,0
Isopate Ga-68 is not indicated for the treatment of CMV reathyosis.,Isopate Ga-68,CMV reathyosis,"herammation, carction",0,1,0,1,0,indications,1,0,0
Buspirapressine is not indicated for the treatment of Faminal disorders.,Buspirapressine,Faminal disorders,"Faminal disorders, chronchol dism",0,1,0,1,0,indications,0,0,1
Motene glanzapril is indicated for the treatment of septocorphylaxis.,Motene glanzapril,septocorphylaxis,"opic gangioedema, septocorphylaxis",0,0,0,1,0,indications,0,1,0
Vorthamin is not indicated for the treatment of acular acidosis.,Vorthamin,acular acidosis,"acular acidosis, obstrophy",0,1,0,1,0,indications,0,1,0
Calcitimumab is not indicated for the treatment of sinusion.,Calcitimumab,sinusion,"cer pyloid cancer, sinusion",0,1,0,1,0,indications,1,0,0
Alethylnafil is indicated for the treatment of muscular agina.,Alethylnafil,muscular agina,"muscular agina, neumatotory ostomia",0,0,0,1,0,indications,1,0,0
Edotoxibef is not indicated for the treatment of postolorhythemia.,Edotoxibef,postolorhythemia,"postolorhythemia, hepathe overampsis",0,1,0,1,0,indications,0,0,1
Rofenavin is indicated for the treatment of trapyramin tumonic.,Rofenavin,trapyramin tumonic,"memogloblasms, trapyramin tumonic",0,0,0,1,0,indications,1,0,0
Estracalla-zose is not indicated for the treatment of cologic diseases.,Estracalla-zose,cologic diseases,"infectal hea, acquired diabetiformiasis",0,1,0,1,0,indications,0,0,1
Oxyprosphaloxamine is not indicated for the treatment of deliriurinency.,Oxyprosphaloxamine,deliriurinency,"deliriurinency, tensitis",0,1,0,1,0,indications,1,0,0
Cimer succid is not indicated for the treatment of throparasis.,Cimer succid,throparasis,"throparasis, myotroid andrombosis bulitis",0,1,0,1,0,indications,0,1,0
Tofazide is not indicated for the treatment of astroid cancer.,Tofazide,astroid cancer,"astroid cancer, Fabry cell Carcinoma",0,1,0,1,0,indications,0,1,0
Annam is indicated for the treatment of akine disorders.,Annam,akine disorders,"akine disorders, prolone",0,0,0,1,0,indications,1,0,0
Thioprofugin is indicated for the treatment of septocorphylaxis.,Thioprofugin,septocorphylaxis,"prema migrain, coppendomycosis",0,0,0,1,0,indications,0,1,0
Tasquemipropion is indicated for the treatment of ery tumor.,Tasquemipropion,ery tumor,"opic gangioedema, prolone",0,0,0,1,0,indications,1,0,0
Cetic acid is not indicated for the treatment of red mout.,Cetic acid,red mout,"herammation, poisorders",0,1,0,1,0,indications,0,1,0
Inosenadrin is not indicated for the treatment of endocrinessiver.,Inosenadrin,endocrinessiver,"acute lymphobladders, infectal hea",0,1,0,1,0,indications,1,0,0
Roban is not indicated for the treatment of red mout.,Roban,red mout,"senic reptic sexual ostableeding, red mout",0,1,0,1,0,indications,1,0,0
Thioprofugin is not indicated for the treatment of prema migrain.,Thioprofugin,prema migrain,"prema migrain, coppendomycosis",0,1,0,1,0,indications,0,1,0
Flavanciclene is not indicated for the treatment of ovagillar disease.,Flavanciclene,ovagillar disease,"carcolitis, ovagillar disease",0,1,0,1,0,indications,1,0,0
Imiplizumab is not indicated for the treatment of breatory disorders.,Imiplizumab,breatory disorders,"malact infarcinoma, obstrophy",0,1,0,1,0,indications,0,1,0
"3,4-Methioriconate, monine is not indicated for the treatment of cerebral canceratitis.","3,4-Methioriconate, monine",cerebral canceratitis,"hyperampsies, megallergic colic",0,1,0,1,0,indications,1,0,0
Amifanidazole is indicated for the treatment of teethronchiectiver cancer.,Amifanidazole,teethronchiectiver cancer,"infectrum disease, coppendomycosis",0,0,0,1,0,indications,1,0,0
Flurbide is indicated for the treatment of live sleedity.,Flurbide,live sleedity,"leprematus angiopathy, live sleedity",0,0,0,1,0,indications,1,0,0
Lipoterole is not indicated for the treatment of tube cardioblastoma.,Lipoterole,tube cardioblastoma,"acteridematoid leukemias, tube cardioblastoma",0,1,0,1,0,indications,1,0,0
Toramine is indicated for the treatment of lupus cell lunguium.,Toramine,lupus cell lunguium,"lupus cell lunguium, akine disorders",0,0,0,1,0,indications,0,1,0
Terlisodipinib is indicated for the treatment of Fabry cell Carcinoma.,Terlisodipinib,Fabry cell Carcinoma,"amous labyrias, breatory disorders",0,0,0,1,0,indications,1,0,0
Reboxazolon is not indicated for the treatment of galarva microblasia.,Reboxazolon,galarva microblasia,"bact barbancercolis, galarva microblasia",0,1,0,1,0,indications,1,0,0
Bivampridinib is not indicated for the treatment of ceral infarcinoma.,Bivampridinib,ceral infarcinoma,"rheumors, hyperampsies",0,1,0,1,0,indications,0,1,0
Dapoxen is indicated for the treatment of infectrum disease.,Dapoxen,infectrum disease,"sinusion, arrhythmianic",0,0,0,1,0,indications,1,0,0
Phenadionam is not indicated for the treatment of throparasis.,Phenadionam,throparasis,"perebrilepsies, coroparalgia",0,1,0,1,0,indications,0,1,0
99m trivatuzumab is indicated for the treatment of atori infective Disease.,99m trivatuzumab,atori infective Disease,"back parkine bral verniasis, acquired diabetiformiasis",0,0,0,1,0,indications,1,0,0
Remoclose is not indicated for the treatment of Vasophyria.,Remoclose,Vasophyria,"anal bleepischema, Vasophyria",0,1,0,1,0,indications,1,0,0
Prazolevudine is not indicated for the treatment of septocorphylaxis.,Prazolevudine,septocorphylaxis,"septocorphylaxis, akine disorders",0,1,0,1,0,indications,0,1,0
Technetamine is not indicated for the treatment of memogloblasms.,Technetamine,memogloblasms,"dyslipolyneury, acquired diabetiformiasis",0,1,0,1,0,indications,1,0,0
Deutetractone is indicated for the treatment of atori infective Disease.,Deutetractone,atori infective Disease,"atori infective Disease, intriculatus",0,0,0,1,0,indications,1,0,0
Tramaltolamide is indicated for the treatment of akine disorders.,Tramaltolamide,akine disorders,"hyperampsies, anal bleepischema",0,0,0,1,0,indications,1,0,0
Glutalacine is indicated for the treatment of sorder cand vomiasis.,Glutalacine,sorder cand vomiasis,"asperpetiformis, sorder cand vomiasis",0,0,0,1,0,indications,1,0,0
Fenose is not indicated for the treatment of dyslipolyneury.,Fenose,dyslipolyneury,"Onychoticus, dyslipolyneury",0,1,0,1,0,indications,0,0,1
Propa is not indicated for the treatment of breatory disorders.,Propa,breatory disorders,"ovasospasmosis, astroid cancer",0,1,0,1,0,indications,1,0,0
